NAME,OVR,POT
Sokratis Dioudis,73,76
Mattias Johansson,72,73
Dimitrios Kolovetsios,71,74
Theofanis Mavromatis,68,75
Emanuel Insúa,72,72
Dimitrios Kourmpelis,74,79
Ergys Kaçe,72,75
Anastasios Chatzigiovanis,72,79
Anthony Mounier,75,75
Giannis Bouzoukis,70,80
Federico Macheda,73,73
Christos Donis,70,76
Theofanis Tzandaris,67,70
Ousmane Coulibaly,71,71
Evangelos Oikonomou,69,69
Konstantinos Kotsaris,67,77
Argyris Kampetsis,65,76
Omri Altman,69,74
Ilias Chatzitheodoridis,66,74
Paschalis Staikos,64,73
Epaminondas Pantelakis,64,72
Dimitrios Emmanouilidis,62,78
Mark Sifneos,60,69
Achilléas Poúngouras,64,72
Vasilios Xenopoulos,60,74
Nikos Vergos,66,75
Vangelis Theocharis,60,70
Panagiotis Armenakas,63,77
