NAME,OVR,POT
Robert Green,78,84
Jonathan Spector,72,78
Danny Gabbidon,71,76
Matthew Upson,80,82
Hérita Ilunga,74,80
Mark Noble,75,81
Thomas Hitzlsperger,76,84
Scott Parker,78,81
Julien Faubert,71,81
Carlton Cole,78,84
Kieron Dyer,73,78
Péter Kurucz,65,76
Winston Reid,68,79
Radoslav Kováč,69,76
Pablo Barrera,77,85
Luís Boa Morte,74,79
Valon Behrami,76,86
Zavon Hines,71,83
James Tomkins,70,79
Benni McCarthy,73,78
Frédéric Piquionne,75,78
Jack Collison,74,83
Junior Stanislas,73,78
Tal Ben-Haim,73,79
Lars Jacobsen,72,75
Manuel Da Costa,69,78
Victor Obinna,72,82
Freddie Sears,68,78
Frank Nouble,67,82
Oliver Lee,67,77
Anthony Edgar,65,75
Jordan Spence,66,79
Cristian Montano,58,75
Hólmar Örn Eyjólfsson,61,77
Marek Štěch,66,75
