NAME,OVR,POT
Joe Willis,66,66
Alistair Johnston,64,72
Dave Romney,67,69
Jalil Anibaba,67,67
Daniel Lovitz,67,67
Dax McCarty,71,71
Aníbal Godoy,71,71
Alex Muyl,68,71
Randall Leal,69,75
Hany Mukhtar,71,74
CJ Sapong,70,70
Brian Anunga,60,66
Walker Zimmerman,74,76
Eric Miller,64,64
Taylor Washington,63,64
Bryan Meredith,61,61
Jhonder CádizL,71,74
Dominique Badji,66,66
Matt LaGrassa,59,59
Handwalla Bwana,63,69
Dylan Nealis,59,66
Luke Haakenson,53,62
Jack Maher,54,64
Rodrigo Piñeiro,68,78
Robert Castellanos,57,66
Aké Loba,71,79
Elliot Panicco,53,60
Nick Hinds,58,66
Daniel Ríos,59,62
Abu Danladi,63,68
