NAME,OVR,POT
Andreas Leitner,66,70
Sebastian Bauer,63,65
Christoph Schösswendter,66,66
Emanuel Aiwu,66,80
Jonathan Scherzer,62,67
Markus LacknerL,66,66
Mario Pavelić,66,68
Morten Hjulmand,65,75
Kolja Pusch,66,66
Erwin Hoffer,65,65
Sinan Bakış,68,71
Daniel Toth,66,66
Muhammed-Cham Saracevic,61,75
Marco Kadlec,59,70
Fabian Menig,65,68
Christoph Haas,60,63
Markus Pink,64,64
Leonardo Lukacevic,62,71
Bjarne Thoelke,67,69
Kim Jung Min,65,76
Roman Kerschbaum,64,68
Fabio Strauss,64,69
Wilhelm Vorsager,64,71
Dominik Starkl,63,65
Marcus Maier,62,67
Seth Paintsil,62,66
Pascal Petlach,59,68
