NAME,OVR,POT
Iván Cuéllar,77,77
JuanfranL,74,74
Bustinza,75,78
Kenneth Omeruo,73,80
Dimitrios Siovas,75,75
Jonathan SilvaL,74,79
ÓscarL,73,84
Rubén Pérez,76,76
VesgaL,73,75
Youssef En-Nesyri,74,80
Martin BraithwaiteL,75,75
Nabil El Zhar,76,76
Recio,75,75
Diego ReyesL,76,79
Allan NyomL,74,74
Andriy LuninL,76,88
Guido CarrilloL,75,75
Michael SantosL,73,76
Alexander Szymanowski,77,77
Eraso,75,75
Rodri Tarín,69,77
Gumbau,71,77
Sabin MerinoL,74,74
Vasyl Kravets,70,80
Ezequiel Muñoz,71,73
José Arnáiz,70,75
Andrés Prieto,66,70
Avilés,65,74
Jaime Sierra,64,77
Raúl Sánchez,60,71
Lombo,60,69
