NAME,OVR,POT
Jonas Sandkvist,69,87
Anders Friberg,56,70
Henrik Nilsson,57,72
Johnny Lundberg,68,78
Gabriel Ucar,65,75
Fernando Aguiar,65,75
Jonas Olsson,65,79
Johan Andersson,62,74
Matthias Eklund,62,72
Lindbaek,70,84
Jörgen Pettersson,66,76
Pierre Gallo,54,66
Mats Svensson,70,80
Audun Helgason,52,64
Antti Okkonen,59,70
Jones Kusi-Asare,66,76
Hasan Cetinkaya,54,64
Linus Malmqvist,57,67
Danijel Milovanovic,43,55
Mikael Rynell,54,72
Jesper Westerberg,57,87
Jonas Lind,42,72
Onyekachi Amuneke,66,90
Måns Sörensson,58,75
