NAME,OVR,POT
Robin Malmqvist,54,67
Ryan Miller,60,63
Tomas Zvirgzdauskas,64,67
Johnny Lundberg,64,66
Christian Järdler,60,67
Anel Raskaj,65,72
Mikael Rosén,59,63
Emil Salomonsson,65,72
Michael Görlitz,70,76
Emir Kujovic,62,72
Joe Sise,63,77
Karl-Johan Johnsson,59,76
Anselmo,64,66
Jonas Gudni Sævarsson,61,67
Per Johansson,59,63
Marcus Olsson,61,68
Alexander Prent,62,65
Tommy Jönsson,62,65
Richard Magyár,57,66
Niclas Johnsson,52,64
Guri Baqaj,56,63
Markus Gustavsson,57,65
Kujtim Bala,53,61
Joakim Wrele,55,57
