NAME,OVR,POT
Takuto Hayashi,69,69
Takuya Wada,65,65
Kazuhiko Chiba,66,66
Hiroki Mizumoto,67,67
Kazuaki Mawatari,62,63
Hayao Kawabe,62,71
Sho Inagaki,65,67
Toshihiro Aoyama,71,71
Yoshifumi Kashiwa,72,72
Patric,74,74
Masato Kudo,65,65
Kosei Shibasaki,71,71
Felipe Silva,70,70
Kyohei Yoshino,61,67
Yuki Nogami,61,64
Hirotsugu Nakabayashi,60,60
Besart Berisha,71,71
Teerasil Dangda,67,67
Ryotaro Hironaga,60,61
Sho Sasaki,60,60
Kazuyuki Morisaki,59,59
Taishi Matsumoto,57,73
Tsukasa Morishima,62,74
Keisuke Osako,56,68
Ayumu Kawai,54,67
Takamu Kawamura,50,61
Daiki Watari,63,66
