NAME,OVR,POT
Shamal George,64,68
Nicky Devlin,66,66
Jack Fitzwater,64,68
Morgan Boyes,59,73
James Penrice,64,69
Sean Kelly,65,65
Andrew Shinnie,65,65
Scott Pittman,64,64
Dylan Bahamboula,64,64
Bruce Anderson,65,70
Stephen Kelly,64,73
Jason Holt,65,65
Stéphane Oméonga,64,64
Cristian Montaño,64,64
Ayo Obileye,64,64
Ivan Konovalov,61,64
Joel Nouble,65,66
Steven Bradley,61,68
Luiyi de Lucas,63,64
Jamie Brandon,62,66
Jackson Longridge,62,62
Kurtis Guthrie,60,60
Isma,65,65
Scott Bitsindou,55,58
Tom Parkes,63,63
Jack Hamilton,62,65
