NAME,OVR,POT
Jordan Wright,57,65
Brooke Norton-Cuffy,63,76
Adam Jackson,64,64
Regan Poole,64,71
Jamie Robson,63,67
Conor McGrandles,66,68
Ted Bishop,63,66
Lewis Fiorini,62,76
Chris Maguire,65,65
Liam CullenL,64,72
Anthony Scully,66,75
Lasse Sørensen,62,67
Max Sanders,59,65
Cohen Bramall,63,66
TJ Eyoma,62,69
Josh GriffithsL,65,80
John Marquis,65,65
Tom Hopper,64,64
Morgan WhittakerL,61,73
Liam Bridcutt,66,66
Joe Walsh,65,65
Max Melbourne,61,65
Hakeeb Adelakun,61,62
Lewis Montsma,65,73
Ben House,57,63
Billy Brooks,52,68
Oisin Gallagher,52,69
