NAME,OVR,POT
Michel Vorm,70,72
Tim Cornelisse,69,72
Sander Keller,66,68
Alje Schut,69,69
Mihai Nesu,61,65
Leroy George,64,67
Michael Silberbauer,72,74
Gregoor van Dijk,67,73
Tom Caluwé,64,69
Loïc Loval,64,72
Morten Skoubo,68,70
Cedric van der Gun,65,73
Ali Boussaboun,66,67
Francis Dickoh,68,70
Wesley de Ruiter,62,72
Kees van Buuren,55,66
Etienne Shew-Atjon,62,64
Simon Cziommer,74,83
Lucian Sanmartean,70,76
Hans Somers,66,68
Nick Kuipers,50,59
Barry Maguire,60,70
Mike van der Kooy,53,68
Gregory Schaken,52,63
