NAME,OVR,POT
Marco Hiller,68,74
Christopher Lannert,65,71
Leandro Morgalla,64,83
Jesper Verlaat,69,73
Phillipp Steinhart,66,66
Tim Rieder,66,66
Stefan Lex,66,66
Martin Kobylański,64,64
Raphael HolzhauserL,70,70
Albion Vrenezi,67,67
Fynn Lakenmacher,65,70
Yannick Deichmann,65,65
Erik Tallig,64,73
Fabian Greilinger,64,75
Niklas Lang,63,78
Tom Kretzschmar,62,70
Marcel Bär,68,68
Joseph Boyamba,67,68
Marius Willsch,64,64
Quirin Moll,64,64
Miloš Ćoćić,54,71
Daniel Wein,65,65
Meris Skenderović,62,69
Semi Belkahia,65,74
Devin Sür,56,68
Marius Wörl,59,77
Nathan Wicht,55,74
Maxim Gresler,56,74
