NAME,OVR,POT
Mandé Sayouba,68,73
Ronald Hernández,62,78
Daniel Fredrik Granli,62,69
Vadim Demidov,65,65
Jeppe Arctander Moe,63,72
John Hou Sæter,61,76
Hugo Vegard Vetlesen,63,81
Tobias Børkeeiet,57,77
Moussa Jailani Njie,67,75
Franck Boli,66,71
Ohi Omoijuanfo,71,78
Oscar Aga,55,80
Filip Valenčič,62,65
Aboubakar KeitaL,62,74
Andreas Hanche-Olsen,66,74
Simen Lillevik Kjellevold,57,67
Raymond Anane-Gyasi,63,68
Morten Renå Olsen,53,73
Robert Marcus Sandberg,64,68
Steinar Ryen Strømnes,61,61
Ola Brynhildsen,59,80
Emil Bohinen,57,76
Hongliang Tao,52,63
Luc Kassi,67,71
Håkon Skogseid,66,66
Abdul-Basit Agouda,55,70
