NAME,OVR,POT
Fernando Henrique,73,81
Ruy,71,81
Luiz Alberto,71,84
Edcarlos,69,75
João Paulo,67,77
Fábio Santos,71,78
Wellington Monteiro,72,74
Marquinho,66,70
Darío Leonardo Conca,77,81
Fred,79,85
Roni,71,74
Leandro Amaral,73,85
Ricardo Berna,70,72
Diguinho,71,82
Cássio,69,76
Kieza,66,74
Paulo César,66,74
Fabinho,72,83
Ezequiel González,72,76
Patrício Urrutia,68,81
Mariano,69,73
Maurício,66,71
Tartá,66,79
Alan,64,77
Maicon,69,78
Adeílson,67,74
Gum,66,69
Augusto,61,70
Carlos Eduardo,71,78
Dalton,62,71
