NAME,OVR,POT
Liu Shibo,56,62
Wang Shilong,55,67
Chenglin Zhang,62,62
Li Yang,61,66
Chen Rijin,53,60
Yang Liyu,67,69
Huang Guangliang,56,64
Yan Dinghao,62,68
Fan Hengbo,55,62
Ling Jie,57,70
Wei Shihao,68,69
Asqer Afrden,57,69
Zhang Xiuwei,60,63
Li Xuepeng,68,68
Wan Likai,49,61
Huo Shenping,50,60
Chen Quanjiang,53,62
Zhao Wenzhe,51,59
Hou Yu,52,62
Wang Wenxuan,50,58
Cai Mingmin,54,64
Wei Minghe,50,60
Bowen Huang,67,67
Rong Hao,62,62
Li Jiaheng,53,61
He Xinjie,50,64
Zheng Shengxiong,50,55
Hao Junmin,67,67
