NAME,OVR,POT
Lukas Königshofer,66,66
Markus Schwabl,64,64
Marc Endres,67,68
Christoph Greger,64,70
Max Dombrowka,65,66
Lucas Hufnagel,66,71
Dominik Stahl,66,66
Finn PorathL,65,73
Luca Marseiler,64,71
Sascha Bigalke,69,69
Stefan Schimmer,63,67
Jim-Patrick Müller,65,65
Orestis Kiomourtzoglou,64,74
Alexander Winkler,64,66
Maximilian Bauer,62,67
Michael Gurski,60,60
Dominik Widemann,63,70
Maximilian Krauß,61,68
Stephan Hain,70,70
Josef Welzmüller,64,64
Thomas Hagn,63,68
Niclas Anspach,51,67
Christoph Ehlich,47,59
Anes Osmanoski,50,66
Nico Mantl,54,68
Alexander Kaltner,47,61
