NAME,OVR,POT
Roland Niczuly,68,72
Radoslav Dimitrov,65,65
Branislav Niňaj,67,69
Denis Ciobotariu,65,73
Andres Dumitrescu,64,75
Jonathan Rodríguez,64,64
Nicolae Păun,67,75
Adnan Aganović,64,64
Marius Ștefănescu,69,75
Cosmin Matei,66,66
Alexandru Tudorie,66,69
Mario Rondón,64,64
Ion Gheorghe,68,74
Roland Varga,67,67
Márk Tamás,65,66
Răzvan Began,58,63
Mihai Bălașa,66,68
Rareș Ispas,62,72
Anass Achahbar,64,64
Francisco Júnior,63,63
Ákos Nistor,55,72
Pavol Šafranko,65,65
Denis Rența,52,66
Hunor Gedő,52,70
