NAME,OVR,POT
Maciej Gostomski,65,69
Tomasz Kędziora,63,69
Hubert Wołąkiewicz,66,70
Marcin Kamiński,66,74
Barry Douglas,65,70
Łukasz Trałka,67,67
Karol Linetty,67,76
Gergő Lovrencsics,70,76
Szymon Pawłowski,70,72
Kasper Hämäläinen,67,69
Łukasz Teodorczyk,70,75
Krzysztof Kotorowski,64,64
Luis Henríquez,65,65
Jan Bednarek,55,67
Paulus Arajuuri,64,69
Vojo Ubiparip,62,64
Dariusz Formella,55,69
Dawid Kownacki,58,77
Jasmin Burić,68,73
Kebba Ceesay,66,68
Daylon Claasen,65,68
Manuel Arboleda,65,65
Mateusz Możdżeń,64,69
Dimitrije Injac,63,63
Michał Jakóbowski,56,68
Marcin Matysiak,53,59
Wiktor Witt,53,65
