NAME,OVR,POT
Yasser Al Mosailem,62,65
Aqel Al Sahbi,61,65
Osama Hawsawi,67,70
Kamil Al Mousa,66,66
Mansour Al Harbi,67,72
Motaz Al Musa,64,66
Jairo Palomino,70,73
Taisir Al Jassim,74,74
Mustafa Basas,68,75
Bruno César,77,81
Amad Al Hosni,73,73
Abdullah Mayof,64,64
Jufain Al Bishi,62,62
Kamel Al Mor,65,65
Waleed Bakshween,59,61
Abdulrahim Jizawi,67,69
Bader Al Khamees,59,59
Eysa Al Mahyani,61,61
Victor Simões,74,74
Mohsen Al Eisa,64,66
Yasir Al Fahmi,63,72
Ahmed Darwesh,58,61
Yahya Ateen,60,62
Haider Al Amer,58,62
Sultan Al Sawadi,55,67
Mohammed Majrashi,54,62
Basem Al Baqi,54,59
Mohammad Al Safri,52,55
Mohammed Amman,50,55
Saeed Al Mowalad,53,58
