NAME,OVR,POT
Almir Tolja,49,60
Markus Krautberger,54,64
Goran Mladenovic,45,60
Patrick Pircher,70,83
Thomas Höller,51,67
Jan-Ove Pedersen,65,78
Gunther Schepens,63,78
Gunter Verjans,60,76
Mirko Dickhaut,51,73
Olivier Niati Polo Nzuzi,45,67
Stefan Jansen,60,70
Mathias Nagel,45,67
Alexander Hauser,55,91
Vladimir Vuk,55,65
Asmir Ikanovic,43,55
Tomasz Pekala,48,58
Ralph Geiger,50,60
Mario Bolter,61,85
Denis Dasoul,57,75
Dejan Grabic,48,71
Jürgen Kauz,53,63
Ulrich Winkler,51,70
Jasmin Klapija,49,65
Sasa Jakomin,49,65
