NAME,OVR,POT
Morten BehrensL,66,69
Laurent Jans,66,66
Julian Riedel,65,65
Marcel Seegert,68,68
Alexander Rossipal,65,68
Thomas Pledl,67,67
Bentley Baxter Bahn,67,67
Fridolin Wagner,66,70
Adrien Lebeau,64,73
Dominik Martinović,67,71
Pascal Sohm,64,64
Barış Ekincier,62,69
Gerrit Gohlke,63,71
Malte Karbstein,62,67
Johannes DörflerL,62,64
Jan-Christoph Bartels,63,70
Dominik KotherL,65,72
Stefano Russo,65,75
Daniel Keita-Ruel,65,65
Adrian Małachowski,63,68
Marco Höger,69,69
Berkan Taz,66,71
Marc Schnatterer,65,65
Marten WinklerL,63,78
Niklas-Wilson Sommer,63,68
Lucien Hawryluk,57,64
Luca Bolay,55,66
Volkan Rona,54,62
