NAME,OVR,POT
Yaroslav Godzyur,70,70
Denys Kulakov,73,73
Roman Emelyanov,68,73
Varazdat Haroyan,62,67
Mikhail Merkulov,66,73
Petrus Boumal,67,74
Artem Fidler,66,66
Nikolay Dimitrov,72,72
Othman El Kabir,67,68
Eric Bicfalvi,75,75
Vladimir Ilyin,65,72
Yuriy Bavin,66,75
Alexandr Dantsev,67,67
Gregor Balažic,67,67
Dominik Dinga,64,78
Vladislav Poletaev,52,71
Igor PortnyaginL,69,69
Edgar Manucharyan,67,67
Nikita ChernovL,66,78
Nikita Glushkov,63,72
Alexey Evseev,66,73
Andrey Egorychev,61,65
Oleg Baklov,60,70
Giorgi Chanturia,71,74
Vladimir Khozin,66,66
Dmytro Khomchenovskyi,70,70
Albeyi Guliev,57,66
Rezo Gavtadze,59,69
Evgeny Tatarinov,57,64
Vladislav Pavlyuchenko,55,65
