NAME,OVR,POT
Karl Darlow,68,72
Daryl Janmaat,77,78
Chancel Mbemba,77,84
Fabricio Coloccini,77,77
Paul Dummett,69,73
Cheick Tioté,78,78
Jack Colback,76,78
Andros Townsend,75,79
Georginio Wijnaldum,80,84
Moussa Sissoko,79,80
Aleksandar Mitrović,76,83
Jonjo Shelvey,77,83
Siem de Jong,76,76
Rolando Aarons,71,81
Jamaal Lascelles,69,77
Freddie Woodman,61,77
Papiss Demba Cissé,77,77
Ayoze Pérez,73,81
Seydou DoumbiaL,79,79
Tim Krul,78,78
Jamie Sterry,60,68
Henri Saivet,77,80
Yoan Gouffran,75,75
Sylvain Marveaux,75,75
Vurnon Anita,73,74
Massadio Haïdara,72,79
Emmanuel Rivière,71,73
Rob Elliot,69,69
Kevin Mbabu,54,66
Gabriel Obertan,69,69
Curtis Good,63,71
Daniel Barlaser,60,75
Callum Williams,59,72
