NAME,OVR,POT
Wojciech Szczęsny,78,79
Alessandro Florenzi,79,82
Kostas Manolas,83,86
Antonio RüdigerL,76,82
Lucas Digne,77,82
Daniele De Rossi,82,82
Miralem Pjanić,84,86
Radja Nainggolan,83,83
Diego Perotti,79,79
Mohamed Salah,80,85
Stephan El Shaarawy,79,85
William Vainqueur,76,77
Castán,79,79
Vassilis Torosidis,76,76
Norbert Gyömbér,72,77
Morgan De Sanctis,77,77
Edin Džeko,80,80
Salih Uçan,73,79
Francesco Totti,79,79
Ervin Zukanović,74,74
Kevin Strootman,80,82
Iago Falqué,78,80
Maicon,77,77
Bogdan Lobonţ,70,70
Seydou Keita,76,76
Ezequiel Ponce,65,76
Elio Capradossi,60,72
Sadiq Umar,63,77
Lorenzo Di Livio,60,72
Emerson,68,76
Marco Tumminello,52,68
Silvio Anočič,54,68
José Machín,58,70
