NAME,OVR,POT
Miguel SantosL,63,67
Giannis KontoesL,63,63
Florin BejanL,65,65
David Humanes,58,65
Mihai Dobrescu,63,64
Alexandru Albu,59,63
George Merloi,61,75
Eugeniu Cebotaru,62,62
Bogdan Ilie,59,69
Alexandru Buziuc,63,64
Sofien Moussa,60,60
Răzvan Patriche,63,63
Okan Chatziterzoglou,63,71
Gabriel Matei,62,62
Florin Achim,62,62
Octavian Vâlceanu,63,71
Jakub Vojtuš,65,67
Robert IonL,64,79
Andrei Ureche,59,67
Aristote N'Dongala,62,63
Adrian ȘutL,64,78
Denis Ventúra,59,64
Jovan MarkovićL,63,78
Jean Deretti,64,65
