NAME,OVR,POT
Jeroen Zoet,75,84
Cuco Martina,67,71
Henrico Drost,66,66
Frank van Mosselveld,63,64
Ard van Peppen,67,68
Sander Duits,67,67
Jeff Stans,64,68
Robert Braber,67,67
Nourdin Boukhari,66,66
Florian Jozefzoon,69,73
Mart Lieder,65,68
Arjan van Dijk,60,65
Guy Ramos,67,68
Michael Lamey,62,62
Imad Najah,65,71
Rodney Sneijder,67,72
Peter Jungschläger,63,63
Teddy Chevalier,69,72
Mark Janssen,59,66
Richard Barroilhet,64,73
Sigourney Bandjar,64,64
Denzel Slager,62,73
Furghill Zeldenrust,61,66
Desley Ubbink,60,67
Hafid Salhi,60,65
Jos Peltzer,60,66
Thomas Huijben,59,73
Maik van den Kieboom,58,64
Luuk Hultermans,58,66
Dennis Lemke,57,63
