NAME,OVR,POT
Agustín Rossi,73,85
Leonardo Jara,74,75
Paolo Goltz,75,75
Lisandro Magallán,74,81
Frank Fabra,76,77
Wilmar Barrios,77,84
Nahitan Nández,73,84
Pablo Pérez,77,77
Cristian Pavón,76,85
Carlos Tévez,78,78
Edwin CardonaL,74,77
Gonzalo Maroni,68,80
Emmanuel Mas,75,75
Julio Buffarini,75,75
Santiago Vergini,72,73
Guillermo Sara,73,73
Ramón Ábila,76,76
Cristian EspinozaL,71,81
Emanuel Reynoso,71,81
Óscar Benítez,69,72
Gonzalo Lamardo,60,69
Fernando Gago,78,78
Javier Bustillos,59,69
Darío Benedetto,79,79
Sebastián Pérez,73,78
Agustín Heredia,60,68
Agustín Almendra,60,82
Julián Chicco,60,76
