NAME,OVR,POT
Sosha Makani,68,68
William Sell,59,66
Markus Nakkim,64,71
Sondre Solholm Johansen,62,67
Nikolas Walstad,56,63
Christian Gauseth,61,61
Lars Olden Larsen,63,72
Stian Aasmundsen,65,65
Ole Amund Sveen,61,61
Martin Rønning Ovenstad,62,63
Benjamin Stokke,61,61
Fredrik Brustad,64,64
Shuaibu Lalle Ibrahim,62,69
Isaac Twum,62,71
Syver Skaar Eriksen,56,68
Idar Lysgård,56,59
Frank Bamenye,53,66
Joackim Olsen Solberg,61,61
Sivert Øverby,54,62
Magnus Bækken,54,67
Adrian Hansen,52,65
Alfred Scriven,54,61
Kristoffer Stephensen,54,54
Erik Stavås Skistad,51,63
