NAME,OVR,POT
Carlos De Giorgi,63,63
Leonardo Godoy,55,66
Germán Ré,65,65
Alexander BarbozaL,58,67
Lucas Kruspzky,58,65
Gabriel Graciani,68,74
Walter Serrano,64,66
Mateo Castellano,53,63
Osmar Ferreyra,67,67
Guillermo Marino,63,63
Franco Jominy,56,65
Pablo Gaitán,59,64
Gabriel Morales,56,66
Bruno Urribarri,67,67
Rodrigo Colombo,59,66
Axel Werner,54,66
Facundo Parra,69,69
Mauro Quiroga,60,67
Rodrigo Depetris,68,72
Adrían Bastía,66,66
Sebastián Martínez,66,66
Germán Rodríguez Rojas,65,69
Juan Eluchans,65,65
Joel Sacks,64,67
Federico AndradaL,62,68
Diego Montiel,61,73
Dimas Morales,60,68
Nicolás Orsini,60,68
Sebastián Sánchez,58,62
Ignacio Pussetto,57,68
