NAME,OVR,POT
Otto Martler,60,60
Rasmus Sjöstedt,58,61
Thomas Juel-Nielsen,60,62
Felipe CarvalhoL,63,71
Tibor Joza,59,59
Christoffer Carlsson,60,60
Per Karlsson,60,61
Enock Kwakwa,59,65
Thomas Drage,63,68
Stefan Rodevåg,60,60
Jesper Karlsson,59,73
Hakeem Araba,61,63
Amin Nazari,62,68
David Svensson,61,61
Johannes Vall,58,63
Alexander Lundin,56,62
Zlatan Krizanović,59,62
Kamal Mustafa,57,60
Gustaf Nilsson,63,75
Daniel Johansson,60,60
Tobias Karlsson,60,60
Johan Brattberg,55,66
Hampus Svensson,53,60
Erik Zetterberg,53,65
Linus Andersson,51,58
