NAME,OVR,POT
Vedran Janjetović,64,64
Bruce Kamau,64,69
Brendan Hamill,63,65
Tarek Elrich,61,61
Raúl Llorente,64,64
Jordan O'Doherty,62,68
Keanu Baccus,64,72
Mitchell Duke,65,65
Kwame Yeboah,64,67
Alexander Baumjohann,71,71
Oriol Riera,69,69
Jaushua Sotirio,61,66
Abraham Majok,58,71
Patrick Ziegler,68,68
Tate Russell,58,70
Nick Suman,54,70
Nick Fitzgerald,64,64
Tass Mourdoukoutas,57,68
Roly Bonevacia,70,70
John Roberts,55,71
Mathieu Cordier,56,68
Giancarlo Gallifuoco,63,67
Marc Tokich,56,68
Danijel Nizic,55,58
Josh Risdon,72,73
