NAME,OVR,POT
Kevin Dawson,74,74
Matías Aguirregaray,70,70
Hernán Menosse,72,72
Ramón Arias,72,72
Juan Manuel Ramos,68,71
Walter Gargano,74,74
Damián Musto,70,70
Pablo Ceppelini,69,69
Rubén Bentancourt,68,68
Agustín E. Alfonso,64,74
Jairo O'Neil,59,71
Neto Volpi,68,70
Bryan Olivera,67,67
Valentín Rodríguez,64,74
Máximo Alonso,64,76
Matías González,58,72
Agustín Da Silveira,61,70
Jonathan Lima,61,69
Matías Maeng Seong Ung,63,70
Luciano Fernández,59,71
Alejo Cruz,60,71
Thiago Cardozo,65,71
Kevin Lewis,62,70
