NAME,OVR,POT
Juan Musso,81,82
Rafael Tolói,81,81
José Luis Palomino,78,78
Giorgio Scalvini,70,85
Hans Hateboer,80,80
Marten de Roon,80,80
Teun Koopmeiners,80,84
Joakim Mæhle,75,78
Mario Pašalić,81,81
Rasmus Højlund,69,84
Ademola Lookman,78,81
Duván Zapata,83,83
Jérémie Boga,77,78
Caleb Okoli,72,82
Brandon Soppy,71,82
Marco Sportiello,75,75
Éderson,74,81
Merih Demiral,77,82
Matteo Ruggeri,69,80
Davide Zappacosta,79,79
Berat Djimsiti,79,79
Luis Muriel,82,82
Francesco Rossi,61,61
Simone Muratore,63,69
