NAME,OVR,POT
Yohei Takaoka,65,71
Ryoya Morishita,58,65
Daiki Miya,63,69
Eduardo,64,67
Yuto Uchida,66,70
Daiki Matsuoka,61,76
Ahn Yong Woo,67,67
Fuchi Honda,56,71
Riki Harakawa,67,69
Tomoya Koyamatsu,66,69
Cho Dong Gun,63,63
Tiago Alves,66,66
Ryang Yong Gi,60,60
Hideto Takahashi,67,67
Yuzo Kobayashi,62,62
Tatsuya Morita,66,67
Yohei Toyoda,65,65
Takeshi Kanamori,63,66
Teruki Hara,64,73
Keisuke Iwashita,64,64
Park Jeong Su,64,68
Yoshiki Takahashi,64,64
Renzo López,62,65
Wang Jianan,61,62
Yosuke Yuzawa,61,61
Yuta Higuchi,58,63
Daichi Hayashi,57,64
Kaisei Ishii,56,70
Kim Min Ho,55,66
Yosei Itahashi,54,73
