NAME,OVR,POT
David Oberhauser,64,66
Alexandre Coeff,70,73
Dominique Guidi,66,75
Damien Perquis,64,64
Julian Palmieri,69,69
Jean-Baptiste Pierazzi,66,66
Romain Armand,62,62
Jimmy Roye,69,69
Joris Marveaux,70,70
Wesley Jobello,64,67
Lamine Ndao,65,69
Mayoro N'Doye,66,67
Ousseynou Ba,66,75
Grégoire Puel,63,64
Fodé Camara,63,72
Cyril Fogacci,57,64
Jérémy Blayac,66,66
David Gomis,66,67
Thibault Campanini,62,70
Mohamed Medfai,54,71
Boubacar Fofana,62,77
Marvin Kokos,57,70
Alexandre Troffa,55,68
Julien Anziani,54,67
Damien Dumont,53,66
Maxime Cassara,63,66
