NAME,OVR,POT
Alan Fettis,55,65
Michael Briscoe,65,75
Mark Bailey,56,75
Tony Barras,62,72
Michael Welch,61,71
Graham Potter,43,55
Tommy Widdrington,52,62
Danny Whittaker,56,66
Paul Harsley,43,53
Matthew Tipton,55,73
Jonathan Parkin,59,69
Ian Brightwell,57,75
Steve Wilson,62,72
Mike Sheron,64,75
John Miles,60,76
Michael Carr,57,76
Steve Payne,60,70
Tommy Rooney,69,85
Joey Jones,58,68
Matthew Carragher,53,70
Steve Brackenridge,56,80
Neil Morgan,54,74
Andrew Smart,54,70
Karl Vernon,55,69
Tim Deasy,55,75
