NAME,OVR,POT
İlker Avcıbay,59,61
Ömer Aysan Barış,60,66
Jimmy Dixon,61,68
İhsan Burak Özsaraç,63,64
Jacques Momha,59,70
Yiğit İncedemir,52,64
Nizamettin Çalışkan,60,72
Gökhan Emreciksin,68,80
Josh Simpson,70,82
Nicolae Dică,67,70
Kahê,69,71
Recep Biler,68,71
Isaac Promise,66,72
Eren Aydın,62,66
Omar Kalabane,66,69
Gabriel,65,67
Murat Erdoğan,69,71
Ferhat Çökmüş,57,63
Hüseyin Tok,50,63
Mehmet Güven,62,66
Semavi Özgür,56,63
Bekir Yılmaz,51,65
Ahmet İlhan Özek,61,69
İsmail Yiğit Gökoğlan,58,70
Bulut Basmaz,57,62
