NAME,OVR,POT
José Peñarrieta,61,61
Jesús Sagredo,60,65
José María Carrasco,66,73
Walter Rioja,60,61
Juninho,64,64
Christian Latorre,64,64
Erwin Junior Sánchez,64,64
Clody Menacho,57,72
Fernando Arismendi,61,61
Joselito Vaca,66,66
Cesar Menacho,63,73
Rafael Barros,67,67
Luis Vargas,64,69
Rafinha,63,63
Robert Cueto,63,69
Braulio Uraezaña,60,62
Helmut Gutiérrez,63,63
Julio César Pérez,60,60
Julio Herrera,56,63
Leonardo Urapuca,61,65
Óscar Velázquez,62,62
Andrés Veizaga,63,69
Edward Vaca,60,70
Gustavo Fernández,65,65
Juan Ferrufino,54,71
Rubén Cordano,68,76
Richard Spenhay,57,65
Nelson Orozco,54,64
Ervin Montero,56,63
