NAME,OVR,POT
Pacheco,82,84
Ximo Navarro,75,75
Laguardia,79,79
Rodrigo Ely,75,79
Rubén Duarte,76,81
Aleix VidalL,76,76
CamarasaL,76,80
Manu García,77,77
Luis Rioja,73,74
Lucas Pérez,78,78
Joselu,75,75
Pere Pons,76,77
Lisandro MagallánL,75,77
Martín,75,80
Adrián Marín,72,81
RobertoL,75,75
Oliver BurkeL,68,73
Tomás Pina,77,77
Ljubomir FejsaL,76,76
Edgar Méndez,74,74
Rafa Navarro,70,73
Jeando Fuchs,69,77
Borja Sainz,66,79
Tachi,65,78
IsmaelL,65,78
Paulino,64,76
Erik Ruiz,64,71
Andrei Lupu,64,75
Víctor López,64,76
Perera,64,75
Javi López,60,74
Bojan Radulovic,55,67
Aritz Castro,63,75
