NAME,OVR,POT
Adrian Kappenberger,56,62
Jesper Bøge,66,66
Simon Jakobsen,64,64
Rasmus Minor Petersen,65,65
Mathias Haarup,61,68
Emmanuel Sabbi,68,78
Jonas Brix-Damborg,68,68
Mikkel Pedersen,59,65
Edgar Babayan,69,74
Imed Louati,64,66
Pål Alexander Kirkevold,68,68
Hamse Hussein,52,65
Kerim Memija,63,70
Nicholas Gotfredsen,62,62
Jacob Tjørnelund,61,61
Jacob Samnik,59,75
Oliver Thychosen,58,58
Christian Cappis,58,71
Brandon Onkony,56,66
Yosef Samuel,53,61
Mathies Skjellerup,49,58
Mads Hvilsom,63,63
Don Deedson Louicius,50,66
Alexander Baun,54,60
