NAME,OVR,POT
Sergio Padt,77,79
Deyovaisio ZeefuikL,67,77
Mike te Wierik,70,73
Samir Memišević,70,75
Django Warmerdam,70,78
Tom van de Looi,62,79
Juninho Bacuna,69,76
Ritsu Doan,70,81
Jesper Drost,68,71
Ajdin Hrustic,66,76
Tom van Weert,68,68
Uriel Antuna,65,78
Yoëll van Nieff,66,70
Amir Absalem,60,71
Tim Riksman,59,69
Kevin Begois,67,67
Mimoun Mahi,73,77
Michael Breij,61,69
Abdel El Ouazzane,59,72
Jan Hoekstra,58,74
Gerald Postma,58,67
Tim Freriks,58,69
Lars Kramer,57,73
Lars Veldwijk,69,71
Ludovit Reis,64,80
