NAME,OVR,POT
Bruno Conceição,66,73
Pedro Moreira,64,70
Kanu,69,74
Hugo,67,72
André Marques,69,75
Rui Sampaio,66,76
Artur,68,75
Fangueiro,62,71
Djamal Mahamat,64,72
Leandro Tatu,69,74
Rui Varela,69,74
Enoque Vicente Paes,62,66
Pedro Araújo,62,70
Sérgio Oliveira,68,78
Wang Gang,67,77
Wilson Eduardo,66,77
Tero,65,73
Danilo,65,71
Luís Tinoco,60,70
Diogo Rosado,65,80
Rui Rego,67,72
João Luiz,62,67
Renan,65,72
Ruben Lima,66,75
Yohan Tavares,64,74
Jaime,54,67
Renan Meduna,58,68
Tiago Barros,60,72
Hugo Seixas,60,68
Jan Oblak,66,81
