NAME,OVR,POT
Paweł Kieszek,71,71
Fernández,70,70
Quintanilla,65,68
Jesús Valentín,67,71
Aythami Artiles,73,73
Javi Galán,65,72
Aguado,62,71
Edu Ramos,68,72
Aguza,68,74
Reyes,78,78
Sergi Guardiola,70,71
Javi Lara,70,70
Alex Vallejo,64,68
Caro,69,75
Loureiro,63,71
Igor Stefanović,68,68
Juan José NarváezL,68,77
Saša Jovanović,65,66
Alfaro,69,69
Quim Araujo,67,67
NoblejasL,64,69
Bruno Montelongo,64,64
Víctor Mena,64,72
Josema,63,71
JauregiL,62,69
Esteve,62,72
Quiles,61,69
Jorge Graví,59,64
Emiliano Ghan,57,64
Marcos Lavín,55,66
