NAME,OVR,POT
Lukáš Krbeček,64,74
František Rajtoral,68,74
Jakub Navrátil,63,67
Tomáš Rada,69,72
David Limberský,69,75
Pavel Horváth,71,73
David Bystroň,68,69
Milan Petržela,67,72
Petr Jiráček,64,70
Daniel Kolář,69,75
Jan Rezek,68,71
Roman Pavlík,63,64
David Střihavka,67,72
František Ševinský,62,64
Marek Bakoš,63,65
Miloš Brezinský,62,68
Jakub Dvořák,50,60
Vladimir Darida,58,68
Dan Houdek,54,66
Libor Žůrek,61,62
Michal Ďuriš,61,72
Antonín Presl,56,62
Martin Hruška,63,64
Martin Ticháček,60,62
Jan Mudra,50,57
Martin Sladký,52,73
