NAME,OVR,POT
Angelo Pagotto,46,73
Manuel Pasqual,47,71
Paolo Scotti,50,70
Michele Bacis,58,70
Mirko Barbagli,49,91
Luca Vigna,48,68
Francesco Cangi,42,67
Giovanni Passiglia,46,72
Ivan Javorcic,59,70
Gionatha Spinesi,70,90
Elvis Abbruscato,69,89
Daniele Amerini,56,68
Giovanni Proietti,50,78
Georgios Kyriazis,47,76
Marco Ogliari,47,69
Mario Sorrentino,45,92
Tiziano Ramon,76,83
Emanuele Venturelli,49,80
Andrea Bricca,47,78
Roberto De Zerbi,48,82
Antonio Stentardo,49,70
Alessandro Teodorani,51,72
Denis Maccan,44,75
Marco Villa,54,65
Umberto Del Core,74,85
