NAME,OVR,POT
Francesco Bardi,75,80
Cristiano Piccini,62,75
Leandro Rinaudo,72,72
Emerson,73,73
Andrea Coda,74,74
Ibrahima Mbaye,64,80
Leandro Greco,73,76
Marco Biagianti,71,71
Marco Benassi,68,80
Innocent Emeghara,73,80
Paulinho,76,76
Luca Anania,66,66
Djamel Mesbah,71,71
Alfred Duncan,66,79
Luca Siligardi,72,75
Nahuel Valentini,61,70
Giuseppe Gemiti,66,66
Ishak Belfodil,74,81
Federico Ceccherini,68,74
Paolo Castellini,64,64
Andrea Luci,70,72
Miguel Borja,69,77
Elia Bruzzi,59,69
Tommaso Biasci,51,61
Gabriele Aldegani,59,59
