NAME,OVR,POT
Roland Niczuly,66,71
Radoslav Dimitrov,66,66
Răzvan Tincu,63,63
Bogdan Mitrea,67,67
Marius Ștefănescu,63,70
Boubacar Fofana,65,65
Eder González,58,64
Cătălin GolofcaL,66,66
Claudiu PetrilaL,63,75
Pavol Šafranko,65,67
Anass Achahbar,63,63
Florin Purece,65,65
István Fülöp,64,64
Adnan Aganović,64,64
Balázs Csiszér,59,70
Jesús Fernández,63,63
Loránd Fülöp,63,70
Admir Bajrovic,62,67
Andres Dumitrescu,58,70
Gabriel Vașvari,67,67
Nándor Tamás,57,73
Peter Gál-Andrezly,63,63
Branislav Niňaj,64,66
George Dragomir,53,74
Lóránt Kovács,60,63
Andrei Dumiter,59,69
Aleksa Marković,55,72
