NAME,OVR,POT
Erwin Mulder,67,78
Stefan de Vrij,69,83
Ron Vlaar,76,82
André Bahia,73,75
Tim de Cler,68,75
Luigi Bruins,70,82
Karim El Ahmadi,72,78
Leroy Fer,74,85
Ruben Schaken,69,72
Jon Dahl Tomasson,74,83
Georginio Wijnaldum,75,86
Rob van Dijk,68,70
Bruno Martins Indi,68,81
Michael Lumb,68,79
Kelvin Leerdam,66,78
Sekou Cissé,70,74
Luc Castaignos,66,85
Fedor Smolov,70,79
Diego Biseswar,70,80
Jerson Cabral,67,83
Ricky van Haaren,66,77
Kamohelo Mokotjo,67,80
Darley,68,80
Adil Auassar,66,72
Dani Fernandez,67,73
Bart Schenkeveld,65,78
Manteiga,65,80
Osama Rashid,62,75
Elvis Manu,60,77
