NAME,OVR,POT
Johannes Brinkies,69,74
Maurice Hehne,62,71
Davy Frick,65,65
Ali Odabas,63,68
Julius Reinhardt,66,66
Leon Jensen,64,71
Morris Schröter,67,73
Nils Miatke,65,65
Fabio Viteritti,67,68
Ronny König,64,64
Gerrit Wegkamp,63,64
Mike Könnecke,65,65
Johannes DörflerL,64,71
Marius Hauptmann,59,74
René Lange,65,65
Matti Kamenz,59,65
Elias HuthL,65,72
Sebastian Wimmer,61,64
Christopher Handke,64,64
Marcus Godinho,64,72
Christian Bickel,61,61
Sascha HärtelL,60,69
Can Coskun,59,68
Janik Mäder,59,65
Max Sprang,58,67
Denis Jäpel,57,67
