NAME,OVR,POT
Lukas Königshofer,67,67
Alexander Bittroff,64,64
Jan Kirchhoff,69,69
Assani Lukimya,67,67
Christian Dorda,66,66
Adam Matuszczyk,65,65
Manuel Konrad,65,65
Christian Kinsombi,62,75
Franck EvinaL,64,79
Osayamen Osawe,66,68
Tom Boere,67,68
Adriano Grimaldi,65,65
Boubacar BarryL,65,71
Rijad Kobiljar,62,69
Ali Ibrahimaj,61,61
Robin Udegbe,61,62
Patrick Pflücke,64,73
Edvinas Girdvainis,64,66
Dominic Maroh,66,66
Roberto Rodriguez,66,66
Kevin Großkreutz,65,65
Dennis Daube,64,64
René Vollath,65,66
Selim Gündüz,63,64
Jean-Manuel MbomL,63,78
Necirwan Khalil Mohammad,60,61
Philipp Bachmeier,57,68
Hakim Guenouche,56,73
