NAME,OVR,POT
Krzysztof Kozik,53,58
Grzegorz Fonfara,62,68
Mate Lacic,60,61
Dariusz Pietrasiak,67,68
Jacek Popek,56,59
Patryk Rachwał,60,64
Janusz Gol,59,64
Artur Marciniak,57,64
Maciej Korzym,58,62
Mateusz Cetnarski,58,62
Mariusz Ujek,68,69
Łukasz Sapela,59,66
Paweł Magdoń,62,67
Carlo Costly,68,75
Kamil Poźniak,57,76
Kryzsytof Janus,50,56
Edward Cecot,64,65
Marek Szyndrowski,57,60
Janusz Dziedzic,63,69
Karol Gregorek,59,61
Marcin Drzymont,62,66
Jakub Tosik,55,66
Tomasz Wróbel,57,59
Dawid Nowak,65,71
Dominik Kisiel,48,67
Maciej Małkowski,58,70
Paweł Adamiec,52,56
Grzegorz Kuświk,49,52
