NAME,OVR,POT
Brad Jones,75,75
Sultan Abdullah Al Ghannam,64,68
Bruno Uvini,72,73
Maicon,80,80
Abdulrahman Al Obaid,66,69
Petros,78,78
Abdullah Al Khaibari,65,76
Nordin Amrabat,78,78
Ahmed Musa,75,76
Giuliano,82,82
Abderrazak Hamdallah,77,77
Yahia Sulaiman Al Shehri,70,70
Abdulaziz Al Jebreen,68,68
Omar Hawsawi,71,71
Naif Almas,55,72
Waleed Abdullah,63,63
Abdullah Al SalemL,66,68
Fahad Bin Jamayah,60,65
Abdullah Madu,64,68
Mohammed Al Sahlawi,68,68
Ibrahim Ghaleb,69,69
Hamad Al Mansour,62,63
Faraj Al Ghashayan,55,74
Awadh Khamis Al Faraj,66,66
Firas Al Birekan,55,75
Nawaf Al Farshan,52,66
Abdulrahman Al Dawsari,59,69
Ahmed Mohammed Al Fraidi,66,66
Rakan Al Shamlan,57,67
Saleh Al Wehimid,50,63
