NAME,OVR,POT
Serdar Kulbilge,74,78
Tolga Seyhan,69,73
Dorde Tutorić,64,70
Ufuk Çam,58,63
Dušan Andelković,60,68
Semavi Özgür,58,66
Bülent Bölükbaşı,71,77
Hamza Mutlu,56,66
Cesar Moreira,61,67
Serhat Akin,72,77
Nebosja Jigovic,72,76
Taner Gülleri,58,65
Kemal Aslan,63,74
Musa Büyük,68,74
Musa Kuş,63,67
Kılıçarslan Kopuz,46,52
Patrice Nzekou Nguenheu,60,72
Volkan Kürşat Bekiroğlu,65,73
Ahmet Dursun,66,69
Serdar Topraktepe,56,63
Özgür Bayer,63,66
Serkan Yanık,45,70
Umut Kekilli,50,55
Berkay Samancı,37,44
Adem Çalık,62,70
