NAME,OVR,POT
Giorgi Makaridze,76,77
Sílvio,71,71
Artur Jorge,73,77
Jubal,71,74
Nuno Pinto,70,70
José Semedo,70,70
Eber Bessa,71,71
CarlinhosL,71,75
Zequinha,67,67
Guedes,71,71
Brian MansillaL,70,78
Nuno Valente,67,67
Leandro Vilela,67,71
Bruno Pirri,70,72
André Sousa,67,76
João Valido,64,74
Nabil Ghilas,70,70
Hildeberto Pereira,69,74
João Meira,66,66
Baba Fernandes,64,74
Khalid Hachadi,66,74
Tiago Castro,66,70
Mano,69,69
Leandrinho,67,70
Mirko AntonucciL,67,77
Mathiola,65,71
Bruno Langa,64,71
Tòfol MontielL,63,77
Léo Chão,62,74
Lucas Paes,62,72
