NAME,OVR,POT
Guillaume Hubert,69,72
Anton Tanghe,66,74
Jack HendryL,69,73
Arthur Theate,69,80
Jelle Bataille,71,79
Nick Bätzner,67,76
Maxime D'Arpino,72,77
Robbie D'Haese,68,75
Andrew Hjulsager,72,74
Makhtar Gueye,70,75
Fashion Sakala,71,76
François Marquet,64,67
Brecht Capon,68,68
Théo Ndicka Matam,65,76
Frederik JäkelL,63,74
Bram Castro,67,67
Marko Kvasina,65,70
Kévin Vandendriessche,69,69
Cameron McGeehan,67,70
Mamadou Thiam,67,68
Indy Boonen,64,71
Sindrit Guri,64,65
Marvin Dewaele,57,66
Evangelos Patoulidis,57,71
Jordy Schelfhout,57,68
Jorben Vanhulle,55,66
