NAME,OVR,POT
Casillas,82,82
Maximiliano Pereira,78,78
Felipe,82,82
Marcano,81,81
Alex Telles,82,86
Ricardo Pereira,81,86
Héctor Herrera,80,80
Sérgio Oliveira,76,81
Yacine Brahimi,84,84
Moussa Marega,79,79
Soares,78,79
Danilo Pereira,83,86
Jesús Corona,81,84
PaulinhoL,75,82
Diego Reyes,77,82
José Sá,77,83
Vincent Aboubakar,80,83
Gonçalo Paciência,75,83
Abdul Majeed WarisL,74,77
Óliver Torres,79,84
Yordan OsorioL,72,80
Hernâni,76,77
Otávio,77,83
André André,76,76
Diogo Dalot,69,85
Fabiano,74,74
Diogo Queirós,65,78
Moreto Cassamá,64,79
Chidera EzehL,68,76
Inácio,68,77
