NAME,OVR,POT
Łukasz Fabiański,81,81
Vladimír Coufal,78,78
Thilo Kehrer,76,79
Kurt Zouma,80,82
Aaron Cresswell,77,77
Tomáš Souček,80,81
Declan Rice,84,87
Jarrod Bowen,80,81
Saïd Benrahma,78,78
Lucas Paquetá,82,87
Gianluca Scamacca,79,85
Michail Antonio,78,78
Pablo Fornals,79,80
Maxwel Cornet,77,78
Angelo Ogbonna,78,78
Alphonse Areola,80,81
Danny Ings,79,79
Emerson,77,77
Flynn Downes,71,77
Ben Johnson,74,81
Manuel Lanzini,78,78
Nayef Aguerd,80,83
Luizão,69,80
Armstrong Okoflex,62,77
Joseph Anang,64,70
Jamal Baptiste,57,76
Divin Mubama,56,74
Daniel Chesters,59,74
Freddie Potts,56,72
Kamarai Swyer,60,72
Oliver Scarles,58,79
Krisztián Hegyi,53,64
