NAME,OVR,POT
Rodrigo Rey,75,75
Luciano GómezL,68,68
Sergio Barreto,74,79
Joaquín Laso,70,70
Ayrton Costa,69,72
Agustín MuletL,67,74
Iván Marcone,76,76
Tomás Pozzo,69,77
Mauricio Cuero,72,72
Juan Cazares,73,73
Martín Cauteruccio,72,72
Baltasar Barcia,64,74
Kevin Lopez,62,74
Javier Báez,72,72
Edgar Elizalde,67,74
Diego Segovia,61,73
Rodrigo Márquez,68,75
Matías Giménez,67,75
Damián Pérez,70,70
Braian Martínez,68,75
Martín Sarrafiore,68,71
Patricio Ostachuk,64,70
Justo D'Angelo,60,67
Javier Nicolas Vallejo,63,78
Santiago Hidalgo,62,75
Santiago Ayala,60,71
Sergio Fabián Ortíz,61,71
Cristian Chávez,68,68
