NAME,OVR,POT
Sinan Ören,61,64
Kaan Kanak,63,70
Birol Parlak,64,68
Sezgin Coşkun,63,63
Ergün Teber,62,62
Deniz Topçu,55,64
Raheem Adowele Lawal,65,72
Serdar Özkan,69,71
Sezer Öztürk,69,69
Mehmet Erkut Şentürk,59,71
Ömer Şişmanoğlu,68,74
Emre Güral,70,71
Andaç Güleryüz,62,72
Jerry Akaminko,72,75
Serdar Bingöl,56,66
Ali Şaşal Vural,58,63
Ibrahim Sissoko,72,76
Mustafa Yumlu,70,73
Rogelio Funes Mori,70,75
Diego Ângelo,70,70
Berkay Tolga Dabanli,67,71
Nzuzi Toko,67,73
Ruud Boffin,70,73
Özgür Çek,66,71
Hürriyet Gücer,66,66
Mirkan Aydin,64,64
Kamil Ahmet Çörekçi,63,68
Goran Čaušić,60,68
