NAME,OVR,POT
Gábor Babos,75,78
Niels Wellenberg,66,68
Rens van Eijden,67,78
Ramon Zomer,69,73
Youssef El-Akchaoui,72,76
Erton Fejzullahu,65,70
Arek Radomski,67,76
Lasse Schöne,72,76
Lorenzo Davids,67,71
Moestafa El Kabir,66,68
Björn Vleminckx,68,73
Patrick Pothuizen,64,70
Mark Otten,64,71
Rein Baart,60,62
Rutger Worm,62,66
Mitchell Burgzorg,58,67
Bas Sibum,68,73
Dominique Kivuvu,66,75
Saidi Ntibazonkiza,69,75
John Goossens,64,81
Joey Brock,56,65
Nicholas Skverer,61,68
Bram Nuytinck,53,65
Bastian Weiser,52,64
Rick ten Voorde,61,72
