NAME,OVR,POT
Anthony Moris,74,74
Ismaël Kandouss,70,74
Christian Burgess,74,74
Siebe Van der Heyden,71,76
Bart Nieuwkoop,72,73
Lazare Amani,71,75
Senne Lynen,70,75
Loïc Lapoussin,73,74
Teddy Teuma,76,76
Gustaf Nilsson,68,72
Victor Boniface,69,77
José Rodríguez Martínez,70,70
Cameron Puertas,69,74
Koki Machida,70,74
Guillaume François,66,66
Lucas Pirard,66,68
Dennis Eckert Ayensa,68,71
Simon AdingraL,71,82
Viktor Boone,65,70
Oussama El Azzouzi,64,72
Yorbe VertessenL,72,77
Ross Sykes,68,73
Mohamed Salah El Boukammiri,56,72
Joachim Imbrechts,59,68
Arnaud Dony,60,73
Casper Terho,63,75
