NAME,OVR,POT
Philipp Kühn,70,71
Bashkim Ajdini,69,70
Moritz Heyer,70,75
Maurice Trapp,69,70
Felix Agu,68,82
Ulrich Taffertshofer,68,69
David Blacha,70,70
Anas Ouahim,68,79
Marcos Álvarez,69,69
Niklas SchmidtL,68,79
Benjamin GirthL,67,67
Bryan Henning,68,74
Kevin Wolze,68,68
Joost van AkenL,67,71
Lukas Gugganig,65,68
Nils KörberL,69,75
Marc Heider,67,67
Etienne Amenyido,66,76
Manuel Farrona Pulido,65,65
Adam Sušac,65,65
Assan CeesayL,59,62
Laurenz Beckemeyer,54,66
Sven Köhler,65,72
Konstantin Engel,66,66
Simon Haubrock,55,69
Sebastian Klaas,62,73
Thomas Konrad,65,65
David Buchholz,62,62
Jakob Duhme,57,72
