NAME,OVR,POT
Alfred GomisL,76,78
Cas Odenthal,66,75
Filippo Scaglia,69,69
Luis BinksL,69,79
Luca Vignali,69,70
Tommaso Arrigoni,68,68
Alessandro Bellemo,70,71
Nikolas Ioannou,69,70
Daniele Baselli,71,71
Alberto Cerri,69,71
Patrick Cutrone,72,77
Leonardo MancusoL,70,70
Álex Blanco,69,74
Paolo Faragò,67,67
Andrea Cagnano,63,69
Simone GhidottiL,55,63
Alessio Iovine,64,64
Edoardo PierozziL,61,72
Vittorio PariginiL,67,68
Alessandro Gabrielloni,62,62
Lucas Da Cunha,69,75
Liam Kerrigan,63,69
Cesc Fàbregas,73,73
Massimiliano Gatto,62,62
Mauro Vigorito,62,62
Moutir Chajia,64,70
Simone CanestrelliL,63,72
Matteo Solini,66,66
