NAME,OVR,POT
Mirko Pigliacelli,72,74
Bogdan Vătăjelu,67,67
Paul Papp,67,67
Marius Constantin,69,69
Nicușor Bancu,71,71
Alexandru Mateiu,66,66
Dan Nistor,72,72
George Cîmpanu,64,78
Ștefan Baiaram,65,82
Alexandru Cicâldău,72,80
Andrei Ivan,68,74
Ovidiu Bic,66,66
Vladimir Screciu,63,74
Mihai Bălașa,69,73
Ștefan Vlădoiu,67,77
Laurențiu Popescu,62,69
Reagy Ofosu,68,68
Cristi Bărbuț,68,68
Andrei Marinescu,60,60
Stephane Acka,65,65
Juan CámaraL,67,67
Ivan Mamut,64,71
Elvir Koljić,70,72
Matteo Fedele,64,64
Alexandru Tudorie,64,69
Vasile Constantin,61,67
Mihai Căpățînă,66,71
